Identity,Type,Source,Source Owner,Account Name,Entitlement Name,Display Name,Description,Decision Comments,Status,Recipient,Requester,Completed,Comments
Gregory Perschbacher (200307),Entitlement,Database Access Review,Peter Fictum (100254),dc1\gperschbacher,Entitlement,"Server: P3PWPSQL02, Database: SSL, DB Role: db_datawriter, Status: Enabled, Via AD Group: Dev-orion App","Server: P3PWPSQL02, Database: SSL, DB Role: db_datawriter, Status: Enabled, Via AD Group: Dev-orion App",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/23/26, 5:05 PM",
goon_01j1tr4k2av6ns00594p32xfsw goon_01j1tr4k2av6ns00594p32xfsw (goon_01j1tr4k2av6ns00594p32xfsw),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4k2av6ns00594p32xfsw,Entitlement,"Server: P3PWPSQL02, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
sCF19893A012066 sCF19893A012066 (sCF19893A012066),Entitlement,Database Access Review,Peter Fictum (100254),scf19893a012066,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
DC1\acctsbejobrnr DC1\acctsbejobrnr (DC1\acctsbejobrnr),Entitlement,Database Access Review,Peter Fictum (100254),dc1\acctsbejobrnr,Entitlement,"Server: P3PWACTSQL03, Database: acctProjects, DB Role: db_datawriter, Status: Enabled","Server: P3PWACTSQL03, Database: acctProjects, DB Role: db_datawriter, Status: Enabled",Refer to RITM2878184 for MSSQL Removal Request.,Finished,Peter Fictum (100254),Brittany Randall (200303),"2/27/26, 9:03 PM",
goon_01hzg5v5ftkcf3bvc4gzrgwn9d goon_01hzg5v5ftkcf3bvc4gzrgwn9d (goon_01hzg5v5ftkcf3bvc4gzrgwn9d),Entitlement,Database Access Review,Peter Fictum (100254),goon_01hzg5v5ftkcf3bvc4gzrgwn9d,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2023, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2023, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tq5qz035qxrd2h2vyyweza goon_01j1tq5qz035qxrd2h2vyyweza (goon_01j1tq5qz035qxrd2h2vyyweza),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5qz035qxrd2h2vyyweza,Entitlement,"Server: A2PWPSQL01, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: merchantAccounts, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Vera Oshyna (427789),Entitlement,Database Access Review,Peter Fictum (100254),dc1\voshyna,Entitlement,"Server: P3PWPSQL02, Database: SSL, DB Role: db_owner, Status: Enabled","Server: P3PWPSQL02, Database: SSL, DB Role: db_owner, Status: Enabled",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/19/26, 12:06 AM",
s151376F08F2A00 s151376F08F2A00 (s151376F08F2A00),Entitlement,Database Access Review,Peter Fictum (100254),s151376f08f2a00,Entitlement,"Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2017, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2017, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tq5qz035qxrd2h2vyyweza goon_01j1tq5qz035qxrd2h2vyyweza (goon_01j1tq5qz035qxrd2h2vyyweza),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5qz035qxrd2h2vyyweza,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01hzg5v5ftkcf3bvc4gzrgwn9d goon_01hzg5v5ftkcf3bvc4gzrgwn9d (goon_01hzg5v5ftkcf3bvc4gzrgwn9d),Entitlement,Database Access Review,Peter Fictum (100254),goon_01hzg5v5ftkcf3bvc4gzrgwn9d,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Gregory Perschbacher (200307),Entitlement,Database Access Review,Peter Fictum (100254),dc1\gperschbacher,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_owner, Status: Enabled, Via AD Group: Dev-orion App","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_owner, Status: Enabled, Via AD Group: Dev-orion App",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/23/26, 5:05 PM",
Gregory Perschbacher (200307),Entitlement,Database Access Review,Peter Fictum (100254),dc1\gperschbacher,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_owner, Status: Enabled, Via AD Group: Dev-orion App","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_owner, Status: Enabled, Via AD Group: Dev-orion App",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/23/26, 5:05 PM",
goon_01j0v4sm3snbfdmfxsqcntkpnm goon_01j0v4sm3snbfdmfxsqcntkpnm (goon_01j0v4sm3snbfdmfxsqcntkpnm),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0v4sm3snbfdmfxsqcntkpnm,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Nandakumar Babu (208300),,
goon_01j2ey6gfd49epgn7h92nmsvrv goon_01j2ey6gfd49epgn7h92nmsvrv (goon_01j2ey6gfd49epgn7h92nmsvrv),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j2ey6gfd49epgn7h92nmsvrv,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2010, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
winfas winfas (winfas),Entitlement,Database Access Review,Peter Fictum (100254),winfas,Entitlement,"Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
sageInstall sageInstall (sageInstall),Entitlement,Database Access Review,Peter Fictum (100254),sageinstall,Entitlement,"Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2005, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2005, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Rashmi Jha (406929),Entitlement,Database Access Review,Peter Fictum (100254),dc1\rjha2,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/27/26, 9:03 PM",
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2024, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2024, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2025, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2025, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Cory Ramsey (102590),Entitlement,Database Access Review,Peter Fictum (100254),dc1\cramsey,Entitlement,"Server: P3PWBIGRPTSQL03, Database: msdb, DB Role: db_ssisadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: msdb, DB Role: db_ssisadmin, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/27/26, 9:03 PM",
n72A854B8C0D74D n72A854B8C0D74D (n72A854B8C0D74D),Entitlement,Database Access Review,Peter Fictum (100254),n72a854b8c0d74d,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/19/26, 10:23 AM",
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8D61E915F63F4B e8D61E915F63F4B (e8D61E915F63F4B),Entitlement,Database Access Review,Peter Fictum (100254),e8d61e915f63f4b,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
CHba4ITBZSjR0Aw CHba4ITBZSjR0Aw (CHba4ITBZSjR0Aw),Entitlement,Database Access Review,Peter Fictum (100254),chba4itbzsjr0aw,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2025, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2025, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_dsw0wm918b$ dc1\msvc_dsw0wm918b$ (dc1\msvc_dsw0wm918b$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_dsw0wm918b$,Entitlement,"Server: A2PWHYDRASQL01, Database: apWebSvc, DB Role: db_owner, Status: Enabled","Server: A2PWHYDRASQL01, Database: apWebSvc, DB Role: db_owner, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
nMo0jUb56543Csa nMo0jUb56543Csa (nMo0jUb56543Csa),Entitlement,Database Access Review,Peter Fictum (100254),nmo0jub56543csa,Entitlement,"Server: A2PWPSQL01, Database: SSL, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: SSL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
ccyUVVwCZlzFH2d ccyUVVwCZlzFH2d (ccyUVVwCZlzFH2d),Entitlement,Database Access Review,Peter Fictum (100254),ccyuvvwczlzfh2d,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: A2PWPSQL01, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Tianyi Guo (441705),Entitlement,Database Access Review,Peter Fictum (100254),dc1\tguo,Entitlement,"Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_ddladmin, Status: Enabled, Via AD Group: platapi","Server: A2PWPSQL01, Database: GoDaddy, DB Role: db_ddladmin, Status: Enabled, Via AD Group: platapi",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/23/26, 5:05 PM",
Vera Oshyna (427789),Entitlement,Database Access Review,Peter Fictum (100254),dc1\voshyna,Entitlement,"Server: P3PWFKSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled, Via AD Group: Dev-Web-eCommDB","Server: P3PWFKSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled, Via AD Group: Dev-Web-eCommDB",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/19/26, 12:06 AM",
goon_01j1tr4k2av6ns00594p32xfsw goon_01j1tr4k2av6ns00594p32xfsw (goon_01j1tr4k2av6ns00594p32xfsw),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4k2av6ns00594p32xfsw,Entitlement,"Server: P3PWPSQL02, Database: SSL, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: SSL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2008, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1trt98wnqskxskyq7fek4wd goon_01j1trt98wnqskxskyq7fek4wd (goon_01j1trt98wnqskxskyq7fek4wd),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1trt98wnqskxskyq7fek4wd,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2026, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2026, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1trtjmdjgs87htfpp485dbs goon_01j1trtjmdjgs87htfpp485dbs (goon_01j1trtjmdjgs87htfpp485dbs),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1trtjmdjgs87htfpp485dbs,Entitlement,"Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterCatalog, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
DC1\Dev-Web-eCommDB DC1\Dev-Web-eCommDB (DC1\Dev-Web-eCommDB),Entitlement,Database Access Review,Peter Fictum (100254),dc1\dev-web-ecommdb,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",Just read-only access to these boxes should be sufficient for the group,Finished,Peter Fictum (100254),Dmitry Bayev (421012),"2/27/26, 9:03 PM",
f0uZ6ZVyDG0O1OC f0uZ6ZVyDG0O1OC (f0uZ6ZVyDG0O1OC),Entitlement,Database Access Review,Peter Fictum (100254),f0uz6zvydg0o1oc,Entitlement,"Server: A2PWPCISQL01, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: A2PWPCISQL01, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
o2CE56A115CE74D o2CE56A115CE74D (o2CE56A115CE74D),Entitlement,Database Access Review,Peter Fictum (100254),o2ce56a115ce74d,Entitlement,"Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
FPAdmin FPAdmin (FPAdmin),Entitlement,Database Access Review,Peter Fictum (100254),fpadmin,Entitlement,"Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2006, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2006, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
DC1\03d051zq1y9A DC1\03d051zq1y9A (DC1\03d051zq1y9A),Entitlement,Database Access Review,Peter Fictum (100254),dc1\03d051zq1y9a,Entitlement,"Server: P3PWACTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWACTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2011, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dTPhkV8KXiZS8fU dTPhkV8KXiZS8fU (dTPhkV8KXiZS8fU),Entitlement,Database Access Review,Peter Fictum (100254),dtphkv8kxizs8fu,Entitlement,"Server: A2PWPCISQL01, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: A2PWPCISQL01, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
FPConfig FPConfig (FPConfig),Entitlement,Database Access Review,Peter Fictum (100254),fpconfig,Entitlement,"Server: A2PWACTSQL01, Database: Server Level Permission, DB Role: securityadmin, Status: Enabled","Server: A2PWACTSQL01, Database: Server Level Permission, DB Role: securityadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
